,concept_name_id,concept_id,name,locale,locale_preferred,creator,date_created,concept_name_type,voided,voided_by,date_voided,void_reason,uuid,date_changed,changed_by
16821,16822,3138,MSPP weekly notifiable diseases,en,0,2,2013-04-10 10:01:01,,0,,,,553cc169-9ff0-4b28-bc8e-ee378896128d,2021-04-14 18:28:10,2.0
16822,16823,3139,Haiti neonatal diseases,en,1,2,2012-08-22 07:11:32,FULLY_SPECIFIED,0,,,,7170b93f-f2a3-4f27-9e13-9b5ed7e5f3db,2021-04-14 18:28:10,2.0
16823,16824,3140,Haïti maladies urgentes,ht,1,2,2012-05-21 10:53:47,FULLY_SPECIFIED,0,,,,9f1a02d7-5902-472e-8fbc-52384e9e89b5,2021-04-14 18:28:10,2.0
16824,16825,3140,Haiti nationally urgent diseases,en,1,2,2012-05-21 10:53:09,FULLY_SPECIFIED,0,,,,90b65176-072d-41a9-b60f-f4481a9ba32d,2021-04-14 18:28:10,2.0
16825,16826,3140,MSPP immediately notifiable diseases,en,0,2,2013-04-10 10:01:35,,0,,,,07dc8958-468a-4088-af7d-77512371d8be,2021-04-14 18:28:10,2.0
16826,16827,3141,Haiti notifiable disease set,en,1,2,2013-04-10 10:03:16,FULLY_SPECIFIED,0,,,,95ca6d80-6a62-4017-b517-5f3116205e18,2021-04-14 18:28:10,2.0
16827,16828,3141,MSPP notifiable disease set,en,0,2,2013-04-10 10:04:58,,0,,,,eb9e02c7-cb70-42d4-978d-6f15ed2d3bb2,2021-04-14 18:28:10,2.0
16828,16829,3142,Return visit date,en,1,2,2004-08-11 19:00:00,FULLY_SPECIFIED,0,,,,3e3b145e-26fe-102b-80cb-0017a47871b2,2021-04-14 18:28:09,2.0
16829,16830,3142,DATE DE RETOUR,fr,0,2,2009-02-10 08:39:59,,1,2.0,2012-06-21 15:24:42,Removed from user interface,0b90082e-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16830,16831,3142,DATE DE RETOUR DE VISITE,fr,0,2,2010-06-29 08:05:29,,1,2.0,2013-05-21 10:57:04,Removed from user interface,f751f5fa-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:28:09,2.0
16831,16832,3142,Dat vizit retounen,ht,1,2,2013-11-05 16:46:59,FULLY_SPECIFIED,0,,,,7ea452ff-79a4-4638-84da-3f1d1f1ea6df,2021-04-14 18:28:09,2.0
16832,16833,3142,Date de retour de visite,fr,0,2,2013-05-21 10:57:04,FULLY_SPECIFIED,0,,,,d3df689d-bb49-4894-ac59-57a995cfb596,2021-04-14 18:28:09,2.0
16833,16834,3142,Date de retour,fr,1,2,2009-02-10 08:39:59,,0,,,,0b90073e-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16834,16835,3142,Next scheduled visit,en,0,2,2008-10-16 04:43:38,,0,,,,0b8691b8-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16835,16836,3142,Next scheduled appointment,en,0,2,2013-05-21 10:56:29,,0,,,,66f5aa60-10fb-40a9-bcd3-7940980eddca,2021-04-14 18:28:09,2.0
16836,16837,3143,Maladies infectueuses,ht,1,2,2012-02-07 09:22:33,FULLY_SPECIFIED,0,,,,d8770f37-fa33-44c9-9823-16eb5dc457a3,2021-04-14 18:28:10,2.0
16837,16838,3143,Infectious disease,en,1,2,2014-09-08 09:03:22,,0,,,,d3d18e73-cd0d-463d-89e4-9ca87e8ef9b3,2021-04-14 18:28:10,2.0
16838,16839,3143,Maladie infectieuse,fr,1,2,2014-09-08 10:01:47,FULLY_SPECIFIED,0,,,,8858518f-9472-49c4-b8ad-88862c898878,2021-04-14 18:28:10,2.0
16839,16840,3143,Infectious Disease Nos,en,0,2,2007-10-17 23:28:24,FULLY_SPECIFIED,0,,,,51240BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16840,16841,3143,Maladies infectueuses,fr,0,2,2012-02-07 09:22:33,,1,2.0,2014-09-08 10:01:47,Voided due to change of name,9a19a590-601d-4bc1-b8d7-8e03f58dff88,2021-04-14 18:28:10,2.0
16841,16842,3143,Enfermedad infecciosa,es,1,2,2009-08-18 11:03:14,FULLY_SPECIFIED,0,,,,86639BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16842,16843,3144,Viêm mũi xoang mãn tính,vi,0,2,2015-07-17 20:38:27,,0,,,,131478BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16843,16844,3144,Chronic sinusitis,en,1,2,2019-06-21 17:03:34,,0,,,,f9181d09-322c-4f66-b980-9f53fca2a9c2,2021-04-14 18:28:10,2.0
16844,16845,3144,chronische  sinusitis,nl,1,2,2013-02-17 00:17:18,FULLY_SPECIFIED,0,,,,114536BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16845,16846,3144,Sinusite chronique,fr,1,2,2019-06-21 17:03:34,FULLY_SPECIFIED,0,,,,28df18e6-c381-4ece-a38c-c3cca57dc71b,2021-04-14 18:28:10,2.0
16846,16847,3144,Viêm xoang mãn tính,vi,1,2,2015-07-17 19:07:29,FULLY_SPECIFIED,0,,,,130351BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16847,16848,3144,Sinusitis (Chronic),en,0,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,20735BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16848,16849,3144,Sinusitis crónica,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,81483BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16849,16850,3145,Hepatitis viral aguda tipo B,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,80706BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16850,16851,3145,Hépatite B aiguë,ht,1,2,2019-06-21 17:31:23,FULLY_SPECIFIED,0,,,,99e6f30c-66e8-422e-b7ea-92e82aac3339,2021-04-14 18:28:10,2.0
16851,16852,3145,Acute Type B Viral Hepatitis,en,0,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,21936BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16852,16853,3145,Hepatitis B aguda,es,0,2,2019-06-21 17:31:23,,0,,,,4d3de547-387a-4b1a-a383-d940ad8f8eab,2021-04-14 18:28:10,2.0
16853,16854,3145,acute hepatitis B,nl,1,2,2013-02-17 00:17:31,FULLY_SPECIFIED,0,,,,117442BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:10,2.0
16854,16855,3145,Acute hepatitis B,en,1,2,2019-06-21 17:31:23,,0,,,,a18620bd-ce58-4af9-b6c2-ac3ad3733dad,2021-04-14 18:28:10,2.0
16855,16856,3145,Hépatite B aiguë,fr,1,2,2019-06-21 17:31:23,FULLY_SPECIFIED,0,,,,55354764-f9ac-477d-896c-8ab78aa266ff,2021-04-14 18:28:10,2.0
16856,16857,3146,Mexico primary care diagnosis set,en,1,2,2019-06-07 13:28:29,FULLY_SPECIFIED,0,,,,943586c1-3eff-4465-b25a-57ebadaea208,2021-04-14 18:28:10,2.0
16857,16858,3146,Mexico diagnosis set,en,0,2,2018-08-15 14:47:28,,1,2.0,2019-06-07 13:28:29,Deleted due to change of name,fdc6e0e0-72df-4d76-a322-73a602e67db0,2021-04-14 18:28:10,2.0
16858,16859,3147,México conjunto de conjuntos de diagnósticos,es,1,2,2019-06-07 13:30:48,FULLY_SPECIFIED,0,,,,c94a8ce5-0cfa-447b-b1f5-a3dc5b864528,2021-04-14 18:28:10,2.0
16859,16860,3147,Mexico diagnosis set of sets,en,1,2,2019-06-07 13:30:48,FULLY_SPECIFIED,0,,,,28d45fdc-32bd-4957-92f3-3a830dec74a2,2021-04-14 18:28:10,2.0
16860,16861,3148,Emergency room visit,en,0,2,2015-07-21 07:47:01,FULLY_SPECIFIED,0,,,,00578954-4c70-4b54-bcae-1f01c1a94f08,2021-04-14 18:28:09,2.0
16861,16862,3148,EMERGENCY VISIT,en,0,2,2009-03-25 17:47:45,,1,2.0,2015-07-21 07:47:01,Voided due to change of name,6b1057ca-76e1-40ac-bcd4-aeb2eba67408,2021-04-14 18:28:09,2.0
16862,16863,3148,EMERGENCY ROOM VISIT,en,0,2,2009-03-25 17:47:45,,1,2.0,2015-07-21 07:47:01,Voided due to change of name,2cb19ac0-a7b0-4395-acfb-fe0501b22a55,2021-04-14 18:28:09,2.0
16863,16864,3148,Services d'urgence,fr,0,2,2016-10-01 14:08:00,,0,,,,f373d932-a269-45bc-95d1-8c2cec9d3a7e,2021-04-14 18:28:09,2.0
16864,16865,3148,ED visit,en,0,2,2015-07-21 07:47:01,,0,,,,0d303979-d382-48be-931a-74d52fe62456,2021-04-14 18:28:09,2.0
16865,16866,3148,Emergency visit,en,1,2,2015-07-21 07:47:01,,0,,,,cddcffdb-a5a0-4ad8-a644-0cbb39dc7bca,2021-04-14 18:28:09,2.0
16866,16867,3148,Visite d'urgence,fr,1,2,2009-06-30 05:40:28,FULLY_SPECIFIED,0,,,,0b939412-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16867,16868,3149,Clinique,fr,1,2,2013-06-05 09:18:10,FULLY_SPECIFIED,0,,,,5a2d1dd7-7466-4898-a5ee-4d8757f3f8fa,2021-04-14 18:28:09,2.0
16868,16869,3149,CLINIQUE,fr,1,2,2010-06-29 08:04:48,,1,2.0,2013-06-05 09:18:10,Removed from user interface,f71a9fb0-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:28:09,2.0
16869,16870,3149,Clinical,en,1,2,2008-09-16 06:49:07,FULLY_SPECIFIED,0,,,,0b77e78a-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16870,16871,3149,Nan klinik,ht,1,2,2013-06-05 09:18:46,FULLY_SPECIFIED,0,,,,8a888b12-8c75-4349-8b05-e3deb90e3c61,2021-04-14 18:28:09,2.0
16871,16872,3150,Nutrition program,en,1,2,2007-03-12 15:44:57,FULLY_SPECIFIED,0,,,,2a172bf8-572a-4068-b0fc-749544a1c118,2021-04-14 18:28:09,2.0
16872,16873,3150,Programme alimentaire,fr,0,2,2016-10-01 12:32:53,,0,,,,85ba937d-88bb-4e19-8d98-a3aaef349767,2021-04-14 18:28:09,2.0
16873,16874,3150,Food program,en,0,2,2008-03-27 09:30:06,,0,,,,0b84d4ea-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16874,16875,3150,Programme de nutrition,fr,1,2,2016-10-01 12:32:53,FULLY_SPECIFIED,0,,,,5528bfba-b90b-42cd-812b-26bfbf69532c,2021-04-14 18:28:09,2.0
16875,16876,3150,PROGRAMME DE NUTRITION,fr,0,2,2010-06-29 08:03:59,,1,2.0,2016-10-01 12:32:53,Voided due to change of name,f6482986-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:28:09,2.0
16876,16877,3150,FOOD PROGRAM,en,0,2,2007-03-12 15:44:57,SHORT,0,,,,956ed2b2-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:28:09,2.0
16877,16878,3151,Programme VIH,fr,1,2,2015-05-05 12:45:12,FULLY_SPECIFIED,0,,,,11e274f8-35db-4116-b911-2d5fd09f58b7,2021-04-14 18:40:16,2.0
16878,16879,3151,PROGRAMME DE VIH,fr,1,2,2010-06-29 08:03:17,,1,2.0,2015-05-05 12:45:12,Removed from user interface,f615ff56-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:40:16,2.0
16879,16880,3151,HIV Program,en,1,2,2006-08-15 21:05:34,FULLY_SPECIFIED,0,,,,3e1a9512-26fe-102b-80cb-0017a47871b2,2021-04-14 18:40:16,2.0
16880,16881,3151,HIV PROGRAM,en,0,2,2006-08-15 21:05:34,SHORT,1,2.0,2015-05-05 12:44:34,,0b7bffc8-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:40:16,2.0
16881,16882,3152,Sèvis radyoloji,ht,1,2,2013-11-04 16:20:29,FULLY_SPECIFIED,0,,,,5d6bf4f4-cdfb-4054-916d-4ae21ad8796b,2021-04-14 18:28:09,2.0
16882,16883,3152,Radiology services,en,1,2,2013-11-04 16:21:13,FULLY_SPECIFIED,0,,,,2364ae26-0b69-49bd-a2c8-ede5412b66f7,2021-04-14 18:28:09,2.0
16883,16884,3152,Radiology service,en,0,2,2013-11-04 16:20:29,,1,2.0,2013-11-04 16:21:13,Voided due to change of name,cd16c3eb-f117-40c2-aa78-ca9c5aaa4b65,2021-04-14 18:28:09,2.0
16884,16885,3152,Radiologie,fr,0,2,2013-11-04 16:20:29,,0,,,,002421fb-cc18-4ef3-9102-fa0dea515393,2021-04-14 18:28:09,2.0
16885,16886,3152,Radyoloji,ht,0,2,2013-11-04 16:22:57,,0,,,,d2c1ca44-268a-421a-8378-079e7f8a9ade,2021-04-14 18:28:09,2.0
16886,16887,3152,Services de radiologie,fr,1,2,2013-11-04 16:20:29,FULLY_SPECIFIED,0,,,,9a664b7d-5014-4635-b01d-01d2bd13a7d8,2021-04-14 18:28:09,2.0
16887,16888,3152,Radiology,en,0,2,2013-11-04 16:20:29,,0,,,,cbbce6d0-8cf0-4c70-a7c8-2b873607e21b,2021-04-14 18:28:09,2.0
16888,16889,3153,Pwosedi sèlman,ht,1,2,2013-06-05 09:24:35,FULLY_SPECIFIED,0,,,,40a34058-4a4c-4362-99c5-47f992f7ec07,2021-04-14 18:28:09,2.0
16889,16890,3153,Procédure ne,fr,0,2,2013-06-05 09:24:35,,1,2.0,2013-06-05 12:24:26,Voided due to change of name,0aee8f43-8361-4250-8e19-6f7723f7c6d4,2021-04-14 18:28:09,2.0
16890,16891,3153,Procedure only,en,1,2,2013-06-05 09:22:33,FULLY_SPECIFIED,0,,,,386d9cea-fb3c-4978-99fb-0998eb65ce48,2021-04-14 18:28:09,2.0
16891,16892,3153,Procédures uniquement,fr,1,2,2013-06-05 12:24:51,FULLY_SPECIFIED,0,,,,a5ce1483-4a3a-48e7-a988-d9b33ac8ec6e,2021-04-14 18:28:09,2.0
16892,16893,3153,Procédure uniquement,fr,0,2,2013-06-05 12:24:26,,1,2.0,2013-06-05 12:24:51,Voided due to change of name,17422cc8-8dde-4725-9c81-b0cde51b033c,2021-04-14 18:28:09,2.0
16893,16894,3154,Kat Idantite sèlman,ht,1,2,2013-10-30 09:37:13,FULLY_SPECIFIED,0,,,,133ce55b-50c2-4e8d-bc21-bf0f0709c10b,2021-04-14 18:28:09,2.0
16894,16895,3154,Kat ID sèlman,ht,0,2,2013-10-30 09:37:13,,0,,,,a8297b08-7a7c-4f00-9fe5-266365515ba7,2021-04-14 18:28:09,2.0
16895,16896,3154,Identification card only,en,0,2,2013-10-29 08:50:21,,0,,,,a98e9213-63e7-47aa-a627-e5185c59b587,2021-04-14 18:28:09,2.0
16896,16897,3154,ID card only,en,1,2,2013-10-29 08:50:21,FULLY_SPECIFIED,0,,,,cbd32241-8239-40f1-932f-75f1e19d0d96,2021-04-14 18:28:09,2.0
16897,16898,3154,Carte d'identité seulement,fr,1,2,2013-10-29 08:50:21,FULLY_SPECIFIED,0,,,,041e3a2f-caf7-4c0a-aebf-b373227bc045,2021-04-14 18:28:09,2.0
16898,16899,3154,Kat ID sèlman,ht,0,2,2013-10-29 08:53:01,,1,2.0,2013-10-30 09:37:13,Voided due to change of name,7ef1400f-2cf5-4ff0-bb8c-903069776d04,2021-04-14 18:28:09,2.0
16899,16900,3155,TB visit,en,1,2,2009-05-01 01:44:25,FULLY_SPECIFIED,0,,,,95c2b2cc-dd70-4fc3-885d-62db842033b0,2021-04-14 18:28:09,2.0
16900,16901,3155,TUBERCULOSIS PATIENT APPOINTMENT,en,0,2,2009-05-01 01:44:25,,0,,,,d9a2e9ce-deeb-4df7-913c-c24a9863e6eb,2021-04-14 18:28:09,2.0
16901,16902,3155,Visite TB,fr,1,2,2009-07-02 09:55:00,FULLY_SPECIFIED,0,,,,0b93e7aa-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:28:09,2.0
16902,16903,3156,Sèvis planin familyal,ht,0,2,2013-11-04 15:56:59,,0,,,,fb00c110-127c-4ccd-b845-a2c604400c75,2021-04-14 18:42:09,2.0
16903,16904,3156,Sèvis PF,ht,1,2,2013-11-04 15:56:59,FULLY_SPECIFIED,0,,,,8127115b-dd19-481a-8631-b5604f86f04d,2021-04-14 18:42:09,2.0
16904,16905,3156,Family planning services,en,1,2,2004-08-11 19:00:00,FULLY_SPECIFIED,0,,,,3e3f4e16-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
16905,16906,3156,Kuboneza urubyaro,rw,1,2,2010-07-20 03:55:55,FULLY_SPECIFIED,0,,,,7995f7ce-640c-460c-a8aa-55c5221efd5b,2021-04-14 18:42:09,2.0
16906,16907,3156,Services de planification familiale,fr,1,2,2013-11-04 15:56:59,FULLY_SPECIFIED,0,,,,d9a24f1b-3c94-4832-a1ed-b58935e4a121,2021-04-14 18:42:09,2.0
16907,16908,3156,SERVICES DE PLANIFICATION FAMILIALE,fr,1,2,2010-06-29 08:05:30,,1,2.0,2013-11-04 15:56:59,Removed from user interface,f763d81a-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
16908,16909,3157,Outpatient consultation,en,1,2,2006-09-18 04:28:17,FULLY_SPECIFIED,0,,,,3e1c7daa-26fe-102b-80cb-0017a47871b2,2021-04-14 18:40:16,2.0
16909,16910,3157,Outpatient department,en,0,2,2012-06-14 15:19:47,,0,,,,108879BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
16910,16911,3157,Service de consultation externe,fr,0,2,2016-02-18 20:33:39,,0,,,,135541BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
16911,16912,3157,Depatman ekstèn,ht,1,2,2016-02-18 20:33:39,FULLY_SPECIFIED,0,,,,135542BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
16912,16913,3157,Outpatient,en,0,2,2009-06-15 14:36:37,SHORT,0,,,,0b932298-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:40:16,2.0
16913,16914,3157,Consultation externe,fr,1,2,2015-05-05 12:36:38,FULLY_SPECIFIED,0,,,,fd84cd6f-eb71-4e4c-9025-28f83102e03e,2021-04-14 18:40:16,2.0
16914,16915,3157,OPD (outpatient department),en,0,2,2012-06-14 15:19:47,,0,,,,108878BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:40:16,2.0
16915,16916,3157,CONSULTATION EXTERNE,fr,1,2,2010-06-29 08:03:59,,1,2.0,2015-05-05 12:36:38,Removed from user interface,f62e53a8-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:40:16,2.0
16916,16917,3158,Pran yon randevou,ht,1,2,2013-07-03 15:10:19,FULLY_SPECIFIED,0,,,,24bbbf5d-cd55-4397-961b-61b764b904b2,2021-04-14 18:28:09,2.0
16917,16918,3158,Mande yon vizit pwograme,ht,0,2,2013-07-03 14:50:37,,1,2.0,2013-07-03 15:10:19,Voided due to change of name,5f9a8364-2ae5-4861-bdae-69ef4fd1b1dd,2021-04-14 18:28:09,2.0
16918,16919,3158,Demander un rendez vous,fr,1,2,2013-07-03 14:07:32,FULLY_SPECIFIED,0,,,,efd3fbf8-baa0-428d-b9fe-c2bac59a6c19,2021-04-14 18:28:09,2.0
16919,16920,3158,Planifier un rendez vous,fr,0,2,2013-07-03 15:10:56,,0,,,,92d04afe-406f-40fe-bfdf-b1c7e34af835,2021-04-14 18:28:09,2.0
16920,16921,3158,Schedule a visit,en,0,2,2013-07-03 13:57:51,,0,,,,8a03b81a-fc07-4025-b5c5-818d40cfd68b,2021-04-14 18:28:09,2.0
16921,16922,3158,Request scheduled appointment,en,1,2,2013-07-03 13:57:51,FULLY_SPECIFIED,0,,,,0e75ac5e-6950-47d6-9258-ac1174503fb1,2021-04-14 18:28:09,2.0
16922,16923,3159,Choléra (visite),fr,0,2,2017-01-26 13:51:43,,1,2.0,2017-01-26 13:52:14,Voided due to change of name,d15a17f4-f797-41b4-994b-b1a36f6090e5,2021-04-14 18:28:09,2.0
16923,16924,3159,Kolera (tretman),ht,1,2,2017-01-26 13:54:07,FULLY_SPECIFIED,0,,,,fcc3dd5f-4bbd-490d-adf6-93a85ca97f96,2021-04-14 18:28:09,2.0
16924,16925,3159,Centre de traitement de la diarrhée aiguë,fr,0,2,2016-10-01 12:41:00,FULLY_SPECIFIED,0,,,,8dbdb5f5-f4f0-42e7-9065-8221eb1d4d38,2021-04-14 18:28:09,2.0
16925,16926,3159,Cholera treatment,en,1,2,2017-01-26 13:51:42,,0,,,,92dbc7e1-e27f-4db4-8484-f566b4dff1c0,2021-04-14 18:28:09,2.0
16926,16927,3159,Cholera treatment center,en,0,2,2017-01-26 13:51:43,,0,,,,e1bf68e5-d2da-4d4b-a5c3-3285309847ea,2021-04-14 18:28:09,2.0
16927,16928,3159,Choléra (traitement),fr,1,2,2017-01-26 13:52:14,,0,,,,50400007-9a6b-4449-b091-d2d60e7ff79b,2021-04-14 18:28:09,2.0
16928,16929,3159,Acute diarrhea treatment center,en,0,2,2016-10-01 12:41:00,FULLY_SPECIFIED,0,,,,c976c469-fd79-435f-ad4d-16aa0fc92a9b,2021-04-14 18:28:09,2.0
16929,16930,3159,CTDA,fr,0,2,2016-10-01 12:41:00,,0,,,,bebdbcf1-bc92-446e-9c95-400d4b93e1f0,2021-04-14 18:28:09,2.0
16930,16931,3160,VISITE CLINIQUE PRÉNATALE,fr,0,2,2009-07-02 09:50:23,,1,2.0,2015-06-02 16:15:45,Voided due to change of name,0b93e2fa-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:42:09,2.0
16931,16932,3160,Antenatal care services,en,0,2,2017-04-17 13:17:36,,0,,,,ecdb405c-3bc0-4fcf-8a72-3487409bf779,2021-04-14 18:42:09,2.0
16932,16933,3160,Antenatal visit,en,1,2,2015-06-02 16:15:45,FULLY_SPECIFIED,0,,,,8f642ccd-3f4b-4f59-8f70-708afbbfa9b2,2021-04-14 18:42:09,2.0
16933,16934,3160,Visite prénatale,fr,1,2,2015-06-02 16:15:45,FULLY_SPECIFIED,0,,,,442f1d0d-9893-44e4-b3f1-f4e533cb5d2a,2021-04-14 18:42:09,2.0
16934,16935,3160,ANTENATAL CLINIC PATIENT APPOINTMENT,en,0,2,2009-05-01 01:40:33,,1,2.0,2015-06-02 16:15:45,Voided due to change of name,1fd5d41e-b0de-42db-9c31-1e8f007487ba,2021-04-14 18:42:09,2.0
16935,16936,3160,ANC VISIT,en,0,2,2009-05-01 01:40:33,,1,2.0,2015-06-02 16:15:45,Voided due to change of name,ffcfc804-32b5-4ce3-ac7d-3ae1ff73dee3,2021-04-14 18:42:09,2.0
16936,16937,3160,ANC appointment,en,0,2,2015-06-02 16:15:45,,0,,,,0d5a3a4e-f5da-4951-ad3f-49bc380f72c5,2021-04-14 18:42:09,2.0
16937,16938,3160,Klinik fanm ansent,ht,1,2,2017-04-17 13:17:36,FULLY_SPECIFIED,0,,,,804e3a69-cca4-4163-871e-b8587ea40b40,2021-04-14 18:42:09,2.0
16938,16939,3161,Inpatient,en,1,2,2011-07-11 10:46:51,FULLY_SPECIFIED,0,,,,606286b6-3df1-416f-8710-9a91fb913e3c,2021-04-14 18:28:09,2.0
16939,16940,3161,Ospitalizasyon,ht,1,2,2017-04-03 13:34:18,FULLY_SPECIFIED,0,,,,c82de322-7f23-4d5e-8385-41674664e713,2021-04-14 18:28:09,2.0
16940,16941,3161,Hospitalisation,fr,1,2,2017-04-03 13:34:18,FULLY_SPECIFIED,0,,,,a5f9abd5-9eec-424c-a95e-36c29976de63,2021-04-14 18:28:09,2.0
16941,16942,3162,Sosyal asistans ak sipò siko-sosyal,ht,1,2,2013-06-05 09:44:47,FULLY_SPECIFIED,0,,,,5ba7322c-7637-4ab1-b77a-ea67f15174bd,2021-04-14 18:41:06,2.0
16942,16943,3162,Social assistance and psychosocial support,en,1,2,2013-06-05 09:42:34,FULLY_SPECIFIED,0,,,,eabdcd95-3c44-4717-9280-edc69d3ebe94,2021-04-14 18:41:06,2.0
16943,16944,3162,Social assistance / psychosocial support,en,0,2,2013-06-05 09:42:34,,0,,,,ea4ead62-656f-414a-96ce-aee8629607bd,2021-04-14 18:41:06,2.0
16944,16945,3162,Aide sociale et de soutien psychosocial,fr,0,2,2013-06-05 09:43:21,,1,2.0,2013-06-05 12:13:30,Voided due to change of name,fe17f3ea-f65d-4254-9a93-92afe00a4ff1,2021-04-14 18:41:06,2.0
16945,16946,3162,Services sociales et soutien psychosocial,fr,1,2,2013-06-05 12:13:30,FULLY_SPECIFIED,0,,,,d320efb9-6189-4d93-b458-25473b052804,2021-04-14 18:41:06,2.0
16946,16947,3163,Santé des femmes,fr,1,2,2013-11-04 17:07:09,FULLY_SPECIFIED,0,,,,97982385-7bd4-497a-81dd-966619ae3ea0,2021-04-14 18:28:09,2.0
16947,16948,3163,Women's Health,en,1,2,2013-11-04 17:06:16,FULLY_SPECIFIED,0,,,,8ced0ffa-3ef5-49f3-af31-22db06e9fe1b,2021-04-14 18:28:09,2.0
16948,16949,3163,Sante Fanm,ht,1,2,2013-11-04 17:06:16,FULLY_SPECIFIED,0,,,,87907e99-0362-4733-82e1-2769ff4c2fe0,2021-04-14 18:28:09,2.0
16949,16950,3164,Famasi sèlman,ht,1,2,2013-06-05 09:36:16,FULLY_SPECIFIED,0,,,,e1a2c77f-69df-4e7f-9db6-8debe32085ac,2021-04-14 18:28:09,2.0
16950,16951,3164,Pharmacie seulement,fr,0,2,2013-06-05 09:36:16,,1,2.0,2013-06-05 12:23:09,Voided due to change of name,95d07139-19d8-484c-9a17-fa5bf6ee6f65,2021-04-14 18:28:09,2.0
16951,16952,3164,Pharmacy only,en,1,2,2013-06-05 09:36:16,FULLY_SPECIFIED,0,,,,19f9fa0d-b91c-455f-ac26-e5a79640a0f4,2021-04-14 18:28:09,2.0
16952,16953,3164,Pharmacie uniquement,fr,1,2,2013-06-05 12:23:09,FULLY_SPECIFIED,0,,,,95a2ea47-79f8-421f-b171-a10b6c2d182b,2021-04-14 18:28:09,2.0
16953,16954,3165,Lab only,en,1,2,2013-06-05 09:27:59,,0,,,,d71a38e7-cd08-4bb1-8662-77c3ee51b355,2021-04-14 18:28:09,2.0
16954,16955,3165,Laboratoire uniquement,fr,1,2,2013-06-05 12:23:55,FULLY_SPECIFIED,0,,,,cd59938a-7b59-468b-be52-cb3412eb1e5f,2021-04-14 18:28:09,2.0
16955,16956,3165,Laboratory only,en,0,2,2013-06-05 09:27:59,FULLY_SPECIFIED,0,,,,f3661b72-07b1-4f89-98ca-f81cf4275365,2021-04-14 18:28:09,2.0
16956,16957,3165,Laboratwa sèlman,ht,1,2,2013-06-05 09:28:48,FULLY_SPECIFIED,0,,,,9e2dce4b-d0d7-44e3-9cd0-8523aa99f288,2021-04-14 18:28:09,2.0
16957,16958,3165,Seul laboratoire,fr,0,2,2013-06-05 09:27:59,,1,2.0,2013-06-05 12:23:55,Voided due to change of name,4074206f-00bf-4e45-8362-0d3393f56bb2,2021-04-14 18:28:09,2.0
16958,16959,3166,NEC,fr,0,2,2016-10-01 12:47:13,,0,,,,07b72aaa-0fad-48f1-92a3-46806a0d91ad,2021-04-14 18:28:09,2.0
